flow,air_temperature,humidity,liq_temperature,turbidity,before_temperature,water,food_oil,engine_oil,oil_brand,timestamp,cloud_synced
0.230667725,25.89999962,53.79999924,28.9375,4.998779297,30,0,100,0,,2023-05-23 19:14:17.950774,f
0.230667725,25.89999962,53.90000153,28.9375,4.998779297,30,0,100,0,,2023-05-23 19:14:19.649087,f
0.230626822,25.89999962,53.90000153,28.9375,4.998779297,30,0,100,0,,2023-05-23 19:14:21.345048,f
0.230626822,25.89999962,53.79999924,28.9375,4.998779297,30,0,100,0,,2023-05-23 19:14:23.072564,f
0.230626822,25.89999962,53.79999924,28.9375,4.998779297,30,0,100,0,,2023-05-23 19:14:24.769102,f
0.230626822,25.89999962,53.79999924,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:17.872876,f
0.230626822,25.89999962,53.79999924,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:19.575748,f
0.22771275,25.89999962,54.40000153,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:21.284333,f
0.227894396,25.89999962,54.40000153,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:22.986357,f
0.228026256,25.89999962,54.40000153,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:24.65796,f
0.228183687,25.89999962,54.20000076,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:26.370598,f
0.228340983,25.89999962,52.90000153,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:28.066036,f
0.228522241,25.89999962,52.90000153,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:29.758961,f
0.22867927,25.89999962,54.09999847,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:31.445221,f
0.228836194,25.89999962,54,28.4375,1.354980469,30,0,100,0,,2023-05-23 19:15:33.124184,f
0.228914589,25.89999962,54,28.4375,1.678466797,30,0,100,0,,2023-05-23 19:15:34.074223,f
0.229095504,25.89999962,54,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:36.107184,f
0.2293033,25.89999962,53.90000153,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:37.782468,f
0.229381546,25.89999962,53.90000153,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:38.701287,f
0.229459748,25.89999962,53.90000153,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:39.651003,f
0.229590446,25.89999962,53.90000153,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:41.359548,f
0.22974661,26,54,28.5,4.998779297,30,0,100,0,,2023-05-23 19:15:43.064221,f
0.229901373,26,54,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:15:44.765352,f
0.230006188,25.89999962,54,28.5,4.998779297,30,0,100,0,,2023-05-23 19:15:46.474844,f
0.229981884,26,54.09999847,28.5,4.998779297,30,0,100,0,,2023-05-23 19:15:48.18711,f
0.229981884,26,54.09999847,28.5,4.998779297,30,0,100,0,,2023-05-23 19:15:49.887659,f
0.229981884,25.89999962,54,28.5,4.998779297,30,0,100,0,,2023-05-23 19:15:51.587137,f
0.229981884,26,52.90000153,28.5,4.998779297,30,0,100,0,,2023-05-23 19:15:53.294992,f
0.229981884,26,52.90000153,28.5,4.998779297,30,0,100,0,,2023-05-23 19:15:54.988527,f
0.229981884,25.89999962,54,28.5,4.998779297,30,0,100,0,,2023-05-23 19:15:56.690121,f
0.229981884,26,54.20000076,28.5,4.998779297,30,0,100,0,,2023-05-23 19:15:58.394947,f
0.229981884,26,54.20000076,28.5,4.998779297,30,0,100,0,,2023-05-23 19:16:00.094747,f
0.227951363,25.89999962,54.20000076,28.25,4.998779297,30,0,100,0,,2023-05-23 19:16:41.525513,f
0.227951363,25.89999962,54.20000076,28.25,4.998779297,30,0,100,0,,2023-05-23 19:16:43.222268,f
0.227951363,26,54.09999847,28.25,4.998779297,30,0,100,0,,2023-05-23 19:16:44.928111,f
0.227858722,26,54.09999847,28.25,4.998779297,30,0,100,0,,2023-05-23 19:16:46.637069,f
0.227988228,26,54.09999847,28.25,4.998779297,30,0,100,0,,2023-05-23 19:16:48.607968,f
0.22811766,26,54.20000076,28.1875,4.998779297,30,0,100,0,,2023-05-23 19:16:50.31204,f
0.228196517,26,54.20000076,28.1875,4.998779297,30,0,100,0,,2023-05-23 19:16:52.019484,f
0.228349358,26,54.20000076,28.1875,4.998779297,30,0,100,0,,2023-05-23 19:16:53.711465,f
0.228478462,26,54.09999847,28.1875,4.998779297,30,0,100,0,,2023-05-23 19:16:55.414675,f
0.228607446,26,54,28.1875,4.998779297,30,0,100,0,,2023-05-23 19:16:57.119282,f
0.228760019,26,54,28.25,4.998779297,30,0,100,0,,2023-05-23 19:16:59.051975,f
0.228939146,26,54.09999847,28.25,1.26953125,30,0,100,0,,2023-05-23 19:17:00.760873,f
0.229067802,26,54.09999847,28.25,4.998779297,30,0,100,0,,2023-05-23 19:17:02.475062,f
0.229196355,26,54.09999847,28.25,4.998779297,30,0,100,0,,2023-05-23 19:17:04.169869,f
0.229398832,26,54.09999847,28.25,4.998779297,30,0,100,0,,2023-05-23 19:17:05.870534,f
0.229502067,26,54.09999847,28.25,4.998779297,30,0,100,0,,2023-05-23 19:17:07.573693,f
0.229630291,26,54.09999847,28.25,4.998779297,30,0,100,0,,2023-05-23 19:17:09.274469,f
0.229807362,25.89999962,54,28.25,4.998779297,30,0,100,0,,2023-05-23 19:17:10.992791,f
0.229834989,26,54.09999847,28.25,4.998779297,30,0,100,0,,2023-05-23 19:17:12.712451,f
0.229834989,26,54.09999847,28.25,4.998779297,30,0,100,0,,2023-05-23 19:17:14.408599,f
0.229714602,26,54.09999847,28.25,4.998779297,30,0,100,0,,2023-05-23 19:17:16.110907,f
0.230292559,26,54.09999847,28.25,4.998779297,30,0,100,0,,2023-05-23 19:17:17.817454,f
0.230292559,26,54.09999847,28.25,4.998779297,30,0,100,0,,2023-05-23 19:17:19.521613,f
0.230292559,26,54.09999847,28.25,4.998779297,30,0,100,0,,2023-05-23 19:17:21.224345,f
0.225364983,26,54.09999847,27.8125,4.998779297,30,0,100,0,,2023-05-23 19:19:16.571623,f
0.22541818,26,54.09999847,27.8125,4.998779297,30,0,100,0,,2023-05-23 19:19:18.275462,f
0.225615814,26,54.70000076,27.8125,4.998779297,30,0,100,0,,2023-05-23 19:19:19.981971,f
0.225742146,25.89999962,54.79999924,27.8125,4.998779297,30,0,100,0,,2023-05-23 19:19:21.799554,f
0.225917235,25.89999962,54.79999924,27.8125,4.998779297,30,0,100,0,,2023-05-23 19:19:23.491144,f
0.226067722,25.89999962,54.90000153,27.8125,4.998779297,30,0,100,0,,2023-05-23 19:19:25.169252,f
0.226167336,25.89999962,54.90000153,27.8125,4.998779297,30,0,100,0,,2023-05-23 19:19:26.091361,f
0.226364508,25.89999962,54.90000153,27.875,4.998779297,30,0,100,0,,2023-05-23 19:19:27.79518,f
0.226514712,25.89999962,54.70000076,27.875,1.226806641,30,0,100,0,,2023-05-23 19:19:29.508313,f
0.226664782,25.89999962,54.70000076,27.875,4.998779297,30,0,100,0,,2023-05-23 19:19:31.215338,f
0.226837277,25.89999962,54.70000076,27.875,4.998779297,30,0,100,0,,2023-05-23 19:19:32.935156,f
0.226987123,25.89999962,54.40000153,27.9375,4.998779297,30,0,100,0,,2023-05-23 19:19:34.634673,f
0.22713685,25.89999962,54.40000153,27.9375,4.998779297,30,0,100,0,,2023-05-23 19:19:36.320818,f
0.227309063,25.89999962,54.29999924,27.9375,4.998779297,30,0,100,0,,2023-05-23 19:19:37.999182,f
0.227383837,25.89999962,54.29999924,27.9375,4.998779297,30,0,100,0,,2023-05-23 19:19:38.957799,f
0.227508932,25.89999962,54.20000076,28,4.998779297,30,0,100,0,,2023-05-23 19:19:40.660296,f
0.22753498,25.89999962,54.20000076,28,4.998779297,30,0,100,0,,2023-05-23 19:19:42.367297,f
0.22753498,25.89999962,54.20000076,28,4.998779297,30,0,100,0,,2023-05-23 19:19:44.073169,f
0.22753498,25.89999962,54.09999847,28,4.998779297,30,0,100,0,,2023-05-23 19:19:45.781612,f
0.22753498,25.89999962,54,28,4.998779297,30,0,100,0,,2023-05-23 19:19:47.489018,f
0.22753498,25.89999962,54,28.0625,4.998779297,30,0,100,0,,2023-05-23 19:19:49.183918,f
0.22753498,25.89999962,54,28.0625,4.998779297,30,0,100,0,,2023-05-23 19:19:50.885425,f
0.22753498,25.89999962,54.09999847,28.0625,4.998779297,30,0,100,0,,2023-05-23 19:19:52.58832,f
0.22753498,25.89999962,54.09999847,28.0625,4.998779297,30,0,100,0,,2023-05-23 19:19:54.264564,f
0.22753498,25.89999962,54.09999847,28.0625,4.998779297,30,0,100,0,,2023-05-23 19:19:55.978641,f
0.22753498,25.89999962,54.09999847,28.125,4.998779297,30,0,100,0,,2023-05-23 19:19:57.68007,f
0.22753498,25.89999962,54.09999847,28.1875,4.998779297,30,0,100,0,,2023-05-23 19:19:59.374556,f
0.226623818,25.89999962,54.09999847,28.375,4.998779297,30,0,100,0,,2023-05-23 19:20:01.078852,f
0.226746783,25.89999962,54.09999847,28.5,4.998779297,30,0,100,0,,2023-05-23 19:20:02.797349,f
0.226746783,25.89999962,54.09999847,28.6875,4.998779297,30,0,100,0,,2023-05-23 19:20:04.505606,f
0.226746783,25.89999962,54.20000076,28.75,4.998779297,30,0,100,0,,2023-05-23 19:20:06.221424,f
0.226746783,25.89999962,54.09999847,28.75,4.998779297,30,0,100,0,,2023-05-23 19:20:07.919588,f
0.226746783,25.89999962,54.09999847,28.75,4.998779297,30,0,100,0,,2023-05-23 19:20:09.611183,f
0.226746783,25.89999962,54.20000076,28.75,4.998779297,30,0,100,0,,2023-05-23 19:20:11.309617,f
0.226746783,25.89999962,54.20000076,28.6875,4.998779297,30,0,100,0,,2023-05-23 19:20:13.013698,f
0.226746783,25.89999962,54.20000076,28.75,4.998779297,30,0,100,0,,2023-05-23 19:20:14.70247,f
0.226746783,25.89999962,54.20000076,28.6875,4.998779297,30,0,100,0,,2023-05-23 19:20:16.400086,f
0.226027802,25.89999962,54.09999847,28.625,4.998779297,30,0,100,0,,2023-05-23 19:20:18.133608,f
0.226027802,25.89999962,54.09999847,28.625,4.998779297,30,0,100,0,,2023-05-23 19:20:19.826589,f
0.226027802,25.89999962,54.09999847,28.5625,4.998779297,30,0,100,0,,2023-05-23 19:20:21.534783,f
0.226027802,25.89999962,54.09999847,28.5625,4.998779297,30,0,100,0,,2023-05-23 19:20:23.250169,f
0.226027802,25.89999962,54.09999847,28.5,4.998779297,30,0,100,0,,2023-05-23 19:20:24.936176,f
0.226027802,25.89999962,54.09999847,28.5,4.998779297,30,0,100,0,,2023-05-23 19:20:26.623932,f
0.226027802,25.89999962,54.20000076,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:20:28.325495,f
0.226027802,25.89999962,54.20000076,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:20:30.038516,f
0.226027802,26,54.29999924,28.375,4.998779297,30,0,100,0,,2023-05-23 19:20:34.13438,f
0.225267529,26,54.29999924,28.375,4.998779297,30,0,100,0,,2023-05-23 19:20:35.828733,f
0.225416094,25.89999962,54.09999847,28.3125,4.998779297,30,0,100,0,,2023-05-23 19:20:37.49968,f
0.225564554,25.89999962,54.20000076,28.3125,4.998779297,30,0,100,0,,2023-05-23 19:20:39.463411,f
0.225712866,25.89999962,54.20000076,28.25,4.998779297,30,0,100,0,,2023-05-23 19:20:41.173676,f
0.225883082,26,54.29999924,28.25,4.998779297,30,0,100,0,,2023-05-23 19:20:42.88124,f
0.226007164,25.89999962,54.29999924,28.25,4.998779297,30,0,100,0,,2023-05-23 19:20:44.763667,f
0.226179183,25.89999962,54.29999924,28.25,4.998779297,30,0,100,0,,2023-05-23 19:20:46.472172,f
0.226303041,25.89999962,54.29999924,28.25,4.998779297,30,0,100,0,,2023-05-23 19:20:48.167156,f
0.22649689,25.89999962,53.09999847,28.25,2.08984375,30,0,100,0,,2023-05-23 19:20:49.873188,f
0.226644531,25.89999962,53.09999847,28.3125,4.998779297,30,0,100,0,,2023-05-23 19:20:51.563789,f
0.226768076,26,54.40000153,28.3125,4.998779297,30,0,100,0,,2023-05-23 19:20:53.257311,f
0.226961643,26,53.09999847,28.3125,4.998779297,30,0,100,0,,2023-05-23 19:20:54.952931,f
0.22710894,26,53.09999847,28.3125,4.998779297,30,0,100,0,,2023-05-23 19:20:56.658291,f
0.227232188,25.89999962,54.20000076,28.3125,4.998779297,30,0,100,0,,2023-05-23 19:20:58.364839,f
0.227355316,26,54.29999924,28.3125,4.998779297,30,0,100,0,,2023-05-23 19:21:00.063691,f
0.227476686,26,54.29999924,28.375,4.998779297,30,0,100,0,,2023-05-23 19:21:01.758662,f
0.227476686,25.89999962,54.20000076,28.375,4.998779297,30,0,100,0,,2023-05-23 19:21:03.468649,f
0.227476686,25.89999962,54.20000076,28.375,4.998779297,30,0,100,0,,2023-05-23 19:21:05.168364,f
0.227476686,25.89999962,54.20000076,28.375,4.998779297,30,0,100,0,,2023-05-23 19:21:06.864834,f
0.227476686,26,54.29999924,28.375,4.998779297,30,0,100,0,,2023-05-23 19:21:08.568119,f
0.227476686,25.89999962,54.20000076,28.375,4.998779297,30,0,100,0,,2023-05-23 19:21:10.277997,f
0.227476686,25.89999962,54.20000076,28.375,4.998779297,30,0,100,0,,2023-05-23 19:21:11.977447,f
0.22694765,26,54.29999924,28.375,4.998779297,30,0,100,0,,2023-05-23 19:21:13.690281,f
0.22694765,26,54.29999924,28.375,4.998779297,30,0,100,0,,2023-05-23 19:21:15.397067,f
0.22694765,26,54.29999924,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:21:17.099735,f
0.22694765,26,54.29999924,28.375,4.998779297,30,0,100,0,,2023-05-23 19:21:18.820362,f
0.22694765,26,54.29999924,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:21:20.521855,f
0.22694765,26,54.29999924,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:21:22.236252,f
0.22694765,26,54.29999924,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:21:23.934657,f
0.22694765,26,54.20000076,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:21:25.614969,f
0.22694765,26,54.20000076,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:21:27.302817,f
0.22694765,25.89999962,54.20000076,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:21:29.000517,f
0.22694765,25.89999962,54.20000076,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:21:30.704883,f
0.22694765,25.89999962,54.20000076,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:21:32.393998,f
0.22694765,26,54.29999924,28.5,4.998779297,30,0,100,0,,2023-05-23 19:21:34.093994,f
0.22694765,26,54.40000153,28.5,4.998779297,30,0,100,0,,2023-05-23 19:21:35.95794,f
0.22694765,26,54.40000153,28.5,4.998779297,30,0,100,0,,2023-05-23 19:21:37.626626,f
0.22694765,26,54.5,28.5,4.998779297,30,0,100,0,,2023-05-23 19:21:38.548998,f
0.22694765,26,54.5,28.5,4.998779297,30,0,100,0,,2023-05-23 19:21:39.506212,f
0.22694765,26,53.29999924,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:21:41.207511,f
0.22694765,26,53.29999924,28.4375,4.998779297,30,0,100,0,,2023-05-23 19:21:42.872485,f
0.22694765,26,54.5,28.375,4.998779297,30,0,100,0,,2023-05-23 19:21:44.567832,f
0.22694765,26,54.5,28.3125,4.998779297,30,0,100,0,,2023-05-23 19:21:45.521715,f
0.22694765,26,54.5,28.3125,4.998779297,30,0,100,0,,2023-05-23 19:21:47.229009,f
0.22694765,26,54.5,28.25,4.998779297,30,0,100,0,,2023-05-23 19:21:48.944403,f
0.22694765,26,54.5,28.25,4.998779297,30,0,100,0,,2023-05-23 19:21:50.671625,f
0.22694765,25.89999962,54.40000153,28.25,4.998779297,30,0,100,0,,2023-05-23 19:21:52.394199,f
0.22694765,25.89999962,53.29999924,28.1875,4.998779297,30,0,100,0,,2023-05-23 19:21:54.128064,f
0.22694765,25.89999962,53.29999924,28.1875,0,30,0,100,0,,2023-05-23 19:21:55.840917,f
0.146969542,23.89999962,72.19999695,28.3125,0.37109375,30,20,80,0,,2023-05-29 19:27:46.260561,f
0.146969542,23.89999962,72.19999695,28.375,0.367431641,30,20,80,0,,2023-05-29 19:27:47.973067,f
0.146969542,23.89999962,72.30000305,28.4375,0.327148438,30,20,80,0,,2023-05-29 19:27:49.701012,f
0.146969542,23.89999962,72.19999695,28.4375,0.391845703,30,20,80,0,,2023-05-29 19:27:51.420905,f
0.146969542,23.89999962,72.19999695,28.5,0.415039063,30,20,80,0,,2023-05-29 19:27:53.143557,f
0.146969542,23.89999962,72.09999847,28.5625,4.998779297,30,20,80,0,,2023-05-29 19:27:54.86762,f
0.146969542,23.89999962,72.09999847,28.625,4.998779297,30,20,80,0,,2023-05-29 19:27:56.586742,f
0.146969542,23.89999962,72.09999847,28.6875,4.998779297,30,20,80,0,,2023-05-29 19:27:58.276237,f
0.146969542,23.89999962,72.09999847,28.625,4.998779297,30,20,80,0,,2023-05-29 19:28:00.176696,f
0.146969542,23.89999962,72.09999847,28.5,4.998779297,30,20,80,0,,2023-05-29 19:28:01.905542,f
0.146969542,23.89999962,72.09999847,28.4375,4.998779297,30,20,80,0,,2023-05-29 19:28:03.640739,f
0.146969542,23.89999962,72.09999847,28.375,4.998779297,30,20,80,0,,2023-05-29 19:28:05.371776,f
0.146969542,23.89999962,72.09999847,28.3125,4.998779297,30,20,80,0,,2023-05-29 19:28:07.09148,f
0.146969542,23.89999962,72.09999847,28.1875,4.998779297,30,20,80,0,,2023-05-29 19:28:08.828358,f
0.146969542,23.89999962,72.19999695,27.875,4.998779297,30,20,80,0,,2023-05-29 19:28:15.371155,f
0.134215057,23.89999962,72.19999695,27.8125,4.998779297,30,20,80,0,,2023-05-29 19:28:17.068247,f
0.135717303,23.89999962,72.19999695,27.8125,4.998779297,30,20,80,0,,2023-05-29 19:28:18.799591,f
0.137249187,23.89999962,72.19999695,27.75,4.998779297,30,20,80,0,,2023-05-29 19:28:20.528038,f
0.138206497,23.89999962,72.19999695,27.8125,4.998779297,30,20,80,0,,2023-05-29 19:28:22.236663,f
0.139414966,23.89999962,72.09999847,27.9375,4.998779297,30,20,80,0,,2023-05-29 19:28:23.968717,f
0.140921921,23.89999962,72,28.125,4.998779297,30,20,80,0,,2023-05-29 19:28:25.696011,f
0.141852662,23.89999962,72,28.3125,4.998779297,30,20,80,0,,2023-05-29 19:28:27.414167,f
0.143032089,23.89999962,72,28.4375,4.998779297,30,20,80,0,,2023-05-29 19:28:29.274137,f
0.144201294,23.89999962,71.90000153,28.5625,4.998779297,30,20,80,0,,2023-05-29 19:28:30.995757,f
0.145419911,23.89999962,71.90000153,28.625,4.998779297,30,20,80,0,,2023-05-29 19:28:32.710353,f
0.146571264,23.89999962,71.90000153,28.75,4.998779297,30,20,80,0,,2023-05-29 19:28:34.430444,f
0.147459805,23.89999962,71.90000153,28.8125,4.998779297,30,20,80,0,,2023-05-29 19:28:36.167474,f
0.148592591,23.89999962,71.90000153,28.8125,1.588134766,30,20,80,0,,2023-05-29 19:28:37.888896,f
0.149783656,23.89999962,71.90000153,28.875,1.076660156,30,20,80,0,,2023-05-29 19:28:39.615468,f
0.15064913,23.89999962,71.80000305,28.9375,0.655517578,30,20,80,0,,2023-05-29 19:28:41.336968,f
0.151507258,23.89999962,71.80000305,28.9375,0.637207031,30,20,80,0,,2023-05-29 19:28:43.152023,f
0.176799998,26.79999924,50.5,26.125,4.998779297,25,5,95,0,,2023-05-25 18:14:53.873117,f
0.294666678,26.70000076,49.09999847,26.125,4.998779297,25,5,95,0,,2023-05-25 18:14:55.543186,f
0.330026656,26.70000076,49.09999847,26.125,4.998779297,25,5,95,0,,2023-05-25 18:14:56.485391,f
0.412533343,26.70000076,50.29999924,26.125,4.998779297,25,5,95,0,,2023-05-25 18:14:58.491774,f
0.427266657,26.70000076,50.29999924,26.125,4.998779297,25,5,95,0,,2023-05-25 18:15:00.370701,f
0.436106712,26.70000076,50.20000076,26.125,4.998779297,25,5,95,0,,2023-05-25 18:15:02.092817,f
0.422355562,26.70000076,50,26.125,4.998779297,25,5,95,0,,2023-05-25 18:15:04.010792,f
0.429371417,26.70000076,50,26.125,4.998779297,25,5,95,0,,2023-05-25 18:15:05.733089,f
0.442000002,26.70000076,50,26.125,4.998779297,25,5,95,0,,2023-05-25 18:15:07.475621,f
0.457600027,26.70000076,50,26.125,1.73828125,25,5,95,0,,2023-05-25 18:15:09.221564,f
0.440449119,26.70000076,50,26.125,3.200683594,25,5,95,0,,2023-05-25 18:15:10.918346,f
0.432177782,26.70000076,50,26.125,4.998779297,25,5,95,0,,2023-05-25 18:15:12.621066,f
0.444678783,26.70000076,50,26.125,4.998779297,25,5,95,0,,2023-05-25 18:15:14.317771,f
0.432177782,26.70000076,50,26.125,4.998779297,25,5,95,0,,2023-05-25 18:15:16.012843,f
0.430666655,26.70000076,50,26.125,4.844970703,25,5,95,0,,2023-05-25 18:15:17.691719,f
0.427812338,26.70000076,50,26.125,4.998779297,25,5,95,0,,2023-05-25 18:15:18.610142,f
0.437790483,26.70000076,49.90000153,26.0625,4.998779297,25,5,95,0,,2023-05-25 18:15:20.347801,f
0.436106682,26.70000076,49.79999924,26.0625,4.943847656,25,5,95,0,,2023-05-25 18:15:22.060769,f
0.430949986,26.70000076,49.79999924,26.0625,4.898681641,25,5,95,0,,2023-05-25 18:15:23.875975,f
0.412533343,26.70000076,49.70000076,26.0625,4.998779297,25,5,95,0,,2023-05-25 18:15:25.578076,f
0.412533343,26.70000076,49.59999847,26.0625,4.998779297,25,5,95,0,,2023-05-25 18:15:27.259947,f
0.412533343,26.70000076,49.59999847,26.0625,4.998779297,25,5,95,0,,2023-05-25 18:15:28.955201,f
0.412533343,26.70000076,49.59999847,26,4.998779297,25,5,95,0,,2023-05-25 18:15:30.634505,f
0.412533343,26.70000076,49.59999847,26.0625,4.998779297,25,5,95,0,,2023-05-25 18:15:31.553444,f
0.412533343,26.70000076,49.5,26.0625,4.998779297,25,5,95,0,,2023-05-25 18:15:32.486645,f
0.412533343,26.70000076,49.5,26,4.998779297,25,5,95,0,,2023-05-25 18:15:34.1555,f
0.412533343,26.70000076,49.5,26,4.998779297,25,5,95,0,,2023-05-25 18:15:35.092133,f
0.412533343,26.70000076,49.5,26,4.998779297,25,5,95,0,,2023-05-25 18:15:36.77078,f
0.412533343,26.70000076,49.5,26,4.963378906,25,5,95,0,,2023-05-25 18:15:38.486704,f
0.412533343,26.70000076,49.5,26,4.998779297,25,5,95,0,,2023-05-25 18:15:40.195051,f
0.412533343,26.70000076,49.5,26,4.998779297,25,5,95,0,,2023-05-25 18:15:41.892582,f
0.412533343,26.70000076,49.5,26,4.998779297,25,5,95,0,,2023-05-25 18:15:43.59636,f
0.412533343,26.70000076,49.5,26,4.998779297,25,5,95,0,,2023-05-25 18:15:45.316551,f
1.088183045,26.70000076,49.5,25.875,4.998779297,25,5,95,0,,2023-05-25 18:16:31.463053,f
1.088183045,26.70000076,49.5,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:16:33.157043,f
1.053933859,26.70000076,49.59999847,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:16:34.87644,f
1.041716814,26.70000076,49.5,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:16:36.602326,f
1.040784836,26.70000076,49.5,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:16:38.31683,f
1.029150605,26.70000076,49.5,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:16:40.017797,f
1.019010901,26.70000076,49.5,25.875,4.998779297,25,5,95,0,,2023-05-25 18:16:41.735581,f
1.009233236,26.70000076,49.5,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:16:43.426157,f
1.008646607,26.70000076,49.5,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:16:45.108259,f
1.003934503,26.70000076,49.5,25.875,4.998779297,25,5,95,0,,2023-05-25 18:16:46.051949,f
0.994754076,26.79999924,49.5,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:16:47.771017,f
0.985884726,26.70000076,49.29999924,25.875,4.998779297,25,5,95,0,,2023-05-25 18:16:49.467224,f
0.98651427,26.70000076,49.29999924,25.9375,1.695556641,25,5,95,0,,2023-05-25 18:16:51.164759,f
0.978001118,26.70000076,49.29999924,25.9375,4.143066406,25,5,95,0,,2023-05-25 18:16:52.887188,f
0.968806446,26.70000076,49.20000076,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:16:54.571157,f
0.967647314,26.70000076,49.20000076,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:16:56.276894,f
0.958835959,26.70000076,49.09999847,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:17:01.215054,f
0.942033648,26.70000076,49.09999847,25.9375,4.205322266,25,5,95,0,,2023-05-25 18:17:03.057165,f
0.933184981,26.70000076,49.09999847,25.9375,4.245605469,25,5,95,0,,2023-05-25 18:17:04.763236,f
0.933184981,26.70000076,49.09999847,25.9375,4.27734375,25,5,95,0,,2023-05-25 18:17:06.468804,f
0.933184981,26.70000076,49.09999847,25.9375,3.865966797,25,5,95,0,,2023-05-25 18:17:08.185248,f
0.933184981,26.70000076,49.20000076,25.9375,4.373779297,25,5,95,0,,2023-05-25 18:17:09.862175,f
0.933184981,26.70000076,49.20000076,25.9375,4.608154297,25,5,95,0,,2023-05-25 18:17:10.989195,f
0.933184981,26.70000076,49.20000076,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:17:12.835606,f
0.933184981,26.70000076,49.20000076,26,4.998779297,25,5,95,0,,2023-05-25 18:17:14.568672,f
0.933184981,26.70000076,49.20000076,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:17:16.275264,f
0.933184981,26.70000076,49.20000076,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:17:17.982976,f
0.933184981,26.70000076,49.20000076,25.9375,4.998779297,25,5,95,0,,2023-05-25 18:17:19.665048,f
0.933184981,26.70000076,49.20000076,25.9375,4.698486328,25,5,95,0,,2023-05-25 18:17:21.386885,f
0.933184981,26.70000076,49.20000076,26,4.66796875,25,5,95,0,,2023-05-25 18:17:23.092548,f
0.933184981,26.70000076,48,26,4.647216797,25,5,95,0,,2023-05-25 18:17:24.803139,f
0.933184981,26.70000076,48,26,4.682617188,25,5,95,0,,2023-05-25 18:17:26.497739,f
0.933184981,26.70000076,49.29999924,26,4.808349609,25,5,95,0,,2023-05-25 18:17:28.244172,f
0.933184981,26.70000076,49.5,26,4.818115234,25,5,95,0,,2023-05-25 18:17:29.925537,f
0.815684199,26.70000076,49.5,25.875,4.998779297,25,5,95,0,,2023-05-25 18:18:13.046842,f
0.815684199,26.70000076,49.5,25.875,4.998779297,25,5,95,0,,2023-05-25 18:18:14.743337,f
0.804943085,26.70000076,49.5,25.875,4.998779297,25,5,95,0,,2023-05-25 18:18:16.450742,f
0.805612922,26.70000076,49.5,25.875,4.998779297,25,5,95,0,,2023-05-25 18:18:18.140285,f
0.803429306,26.70000076,49.5,25.875,4.998779297,25,5,95,0,,2023-05-25 18:18:19.093533,f
0.800252616,26.70000076,49.5,25.875,4.998779297,25,5,95,0,,2023-05-25 18:18:20.776787,f
0.798686981,26.70000076,49.5,25.875,4.998779297,25,5,95,0,,2023-05-25 18:18:21.760402,f
0.796155989,26.70000076,49.5,25.875,4.998779297,25,5,95,0,,2023-05-25 18:18:23.478992,f
0.796845078,26.70000076,49.5,25.875,4.998779297,25,5,95,0,,2023-05-25 18:18:25.177665,f
0.793818355,26.70000076,49.40000153,25.875,4.998779297,25,5,95,0,,2023-05-25 18:18:26.881904,f
